primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name,table_primary_key
4079,DC_CURRENT_SNAP_SAV,VIEW,SAV_REFERENCE_VERSION,VARCHAR(255),COLUMN,N,CPS_DSCI_API,205
4080,DC_CURRENT_SNAP_SAV,VIEW,SAV_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4081,DC_CURRENT_SNAP_SAV,VIEW,SAV_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4082,DC_CURRENT_SNAP_SAV,VIEW,LEVEL_1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4083,DC_CURRENT_SNAP_SAV,VIEW,LEVEL_2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4084,DC_CURRENT_SNAP_SAV,VIEW,LEVEL_3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4085,DC_CURRENT_SNAP_SAV,VIEW,LEVEL_4,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4086,DC_CURRENT_SNAP_SAV,VIEW,LEVEL_5,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4087,DC_CURRENT_SNAP_SAV,VIEW,LEVEL_6,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,205
4088,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,ENTITLEMENT_ID,VARCHAR(500),COLUMN,N,CPS_DSCI_EBV,206
4089,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SALES_ORDER_LINE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4090,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_CLASS_CODE,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4091,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_STATUS_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4092,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSED_FEATURE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4093,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SMART_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4094,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,VIRTUAL_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4095,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CR_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4096,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_TYPE_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4097,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,ENTITLEMENT_TYPE_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4098,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,BILLING_METHOD_TYPE_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4099,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_START_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4100,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_END_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4101,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,TRANSACTION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4102,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,TRANSACTION_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4103,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_ENTITLEMENT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4104,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,PAK_ITEM_ID,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,206
4105,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SKU_LEVEL_CODE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4106,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,FEATURE_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4107,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,FEATURE_DISPLAY_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4108,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,FEATURE_DESCRIPTION,VARCHAR(400),COLUMN,N,CPS_DSCI_EBV,206
4109,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_SKU_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4110,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_SKU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4111,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SKU_TYPE_CODE,VARCHAR(31),COLUMN,N,CPS_DSCI_EBV,206
4112,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SUB_GROUP_CODE,VARCHAR(31),COLUMN,N,CPS_DSCI_EBV,206
4113,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SUB_GROUP_DESCRIPTION,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4114,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SMART_LICENSE_SKU_DESCRIPTION,VARCHAR(100),COLUMN,N,CPS_DSCI_EBV,206
4115,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SPLIT_ENTITLED_QUANTITY,FLOAT,COLUMN,N,CPS_DSCI_EBV,206
4116,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,ORIGINAL_ENTITLED_QUANTITY,FLOAT,COLUMN,N,CPS_DSCI_EBV,206
4117,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,PRIMARY_CUSTOMER_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,206
4118,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CLASSIC_REQUESTED_BY_CCO_USER_ID,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,206
4119,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CLASSIC_ENTITLEMENT_CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4120,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,ENTITLEMENT_STATUS_NAME,VARCHAR(100),COLUMN,N,CPS_DSCI_EBV,206
4121,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SKU_QUANTITY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4122,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SKU_IN_USE_QUANTITY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4123,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4124,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_SOURCE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4125,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4126,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_COMMERCE_SKU_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4127,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_INSTANCE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4128,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_STATUS_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4129,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_START_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4130,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_END_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4131,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4132,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_ALLOWANCE_QUANTITY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4133,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_ACTIVE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,206
4134,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,COMMERCE_SKU_ACTUAL_QUANTITY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4135,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_SUITE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4136,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_SUITE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4137,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_SUITE_VERSION_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4138,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_SUITE_VERSION_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4139,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_VERSION_ID,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4140,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_VERSION_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4141,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SUBSCRIPTION_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4142,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SERVICE_CONTRACT_NUMBER,VARCHAR(128),COLUMN,N,CPS_DSCI_EBV,206
4143,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_LINE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,206
4144,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4145,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_TRUE_FORWARD_ELIGIBLE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,206
4146,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4147,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4148,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,206
4149,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4150,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,206
4151,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,206
4152,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_SOURCE_DELETED_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,206
4153,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SMART_ACCOUNT_TYPE,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4154,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SMART_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4155,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,VIRTUAL_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,206
4156,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_BUSINESS_ENTITY_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_EBV,206
4157,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_SUB_BUSINESS_ENTITY_NAME,VARCHAR(60),COLUMN,N,CPS_DSCI_EBV,206
4158,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CX_CUSTOMER_BU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4159,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CX_CUSTOMER_BU_NAME,VARCHAR(920),COLUMN,N,CPS_DSCI_EBV,206
4160,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SAVM_GROUP_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,206
4161,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SAVM_GROUP_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_EBV,206
4162,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_SPLIT_QUANTITY_PERCENT,FLOAT,COLUMN,N,CPS_DSCI_EBV,206
4163,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_ENTITLEMENT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,207
4164,BV_LICENSE_ENTITLEMENTS_D,VIEW,CLASSIC_REQUESTED_BY_CCO_USER_KEY,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,207
4165,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_CLASS,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,207
4166,BV_LICENSE_ENTITLEMENTS_D,VIEW,MIGRATED_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,207
4167,BV_LICENSE_ENTITLEMENTS_D,VIEW,MIGRATED_DEVICE,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,207
4168,BV_LICENSE_ENTITLEMENTS_D,VIEW,EA_COMMERCE_SKU,VARCHAR(100),COLUMN,N,CPS_DSCI_EBV,207
4169,BV_LICENSE_ENTITLEMENTS_D,VIEW,ACTIVE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,207
4170,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSING_PROCESS_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,207
4171,BV_LICENSE_ENTITLEMENTS_D,VIEW,MIGRATED_CUSTOMER_SUITE_INSTANCE_ID,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,207
4172,BV_LICENSE_ENTITLEMENTS_D,VIEW,PAK_ITEM_ID,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,207
4173,BV_LICENSE_ENTITLEMENTS_D,VIEW,CLASSIC_ENTITLEMENT_CREATION_DATE,TIMESTAMP_NTZ(7),COLUMN,N,CPS_DSCI_EBV,207
4174,BV_LICENSE_ENTITLEMENTS_D,VIEW,CLASSIC_ENTITLEMENT_UPDATE_DATE,TIMESTAMP_NTZ(7),COLUMN,N,CPS_DSCI_EBV,207
4175,BV_LICENSE_ENTITLEMENTS_D,VIEW,CLASSIC_ENTITLEMENT_STATUS,VARCHAR(100),COLUMN,N,CPS_DSCI_EBV,207
4176,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_SKU_ID,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,207
4177,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_SHARED_COUNT,"NUMBER(10,0)",COLUMN,N,CPS_DSCI_EBV,207
4178,BV_LICENSE_ENTITLEMENTS_D,VIEW,SKU_LEVEL,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,207
4179,BV_LICENSE_ENTITLEMENTS_D,VIEW,SKU_QUANTITY,"NUMBER(34,0)",COLUMN,N,CPS_DSCI_EBV,207
4180,BV_LICENSE_ENTITLEMENTS_D,VIEW,PRODUCT_SUB_GROUP,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,207
4181,BV_LICENSE_ENTITLEMENTS_D,VIEW,UNIQUE_DEVICE_ID_SERIAL_NUMBER,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,207
4182,BV_LICENSE_ENTITLEMENTS_D,VIEW,SMART_ENTITLEMENT_SOURCE_ID,"NUMBER(34,0)",COLUMN,N,CPS_DSCI_EBV,207
4183,BV_LICENSE_ENTITLEMENTS_D,VIEW,BATCH_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,207
4184,BV_LICENSE_ENTITLEMENTS_D,VIEW,CONTRACT_NUMBER,VARCHAR(60),COLUMN,N,CPS_DSCI_EBV,207
4185,BV_LICENSE_ENTITLEMENTS_D,VIEW,STATUS,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,207
4186,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_SKU_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,207
4187,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_CATEGORY_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,207
4188,BV_LICENSE_ENTITLEMENTS_D,VIEW,LICENSE_CATEGORY_SHORT_CODE,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,207
4189,BV_LICENSE_ENTITLEMENTS_D,VIEW,ENCRYPTED_PAK_VALUE,VARCHAR(300),COLUMN,N,CPS_DSCI_EBV,207
4190,BV_LICENSE_ENTITLEMENTS_D,VIEW,EA_LICENSE_SUB_CATEGORY,VARCHAR(200),COLUMN,N,CPS_DSCI_EBV,207
4191,BV_LICENSE_ENTITLEMENTS_D,VIEW,SKU_QUANTITY_IN_USE,"NUMBER(34,0)",COLUMN,N,CPS_DSCI_EBV,207
4192,BV_LICENSE_ENTITLEMENTS_D,VIEW,ORIGINAL_PAK,VARCHAR(64),COLUMN,N,CPS_DSCI_EBV,207
4193,BV_LICENSE_ENTITLEMENTS_D,VIEW,REVENUE_SOURCE_CODE,VARCHAR(5),COLUMN,N,CPS_DSCI_EBV,207
4194,BV_LICENSE_ENTITLEMENTS_D,VIEW,SOURCE_DELETED_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,207
4195,BV_LICENSE_ENTITLEMENTS_D,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,207
4196,BV_LICENSE_ENTITLEMENTS_D,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,207
4197,BV_LICENSE_ENTITLEMENTS_D,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,207
4198,BV_LICENSE_ENTITLEMENTS_D,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,207
4199,BV_LICENSE_ENTITLEMENTS_D,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,207
4200,BV_LICENSE_ENTITLEMENTS_D,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,207
4201,BV_LICENSE_ENTITLEMENTS_D,VIEW,PLATFORM_MODEL_GROUP,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,207
4202,BV_LICENSE_ENTITLEMENTS_D,VIEW,PLATFORM_MODEL,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,207
4203,BV_LICENSE_ENTITLEMENTS_D,VIEW,FULFILLMENT_DELIVERY,VARCHAR(5000),COLUMN,N,CPS_DSCI_EBV,207
4204,BV_LICENSE_ENTITLEMENTS_D,VIEW,IS_BILLABLE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,207
4205,BV_LICENSE_ENTITLEMENTS_D,VIEW,SMART_CONVERSION_ELIGIBLE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,207
4206,BV_LICENSE_ENTITLEMENTS_D,VIEW,PAK_LOCK_DATE,DATE,COLUMN,N,CPS_DSCI_EBV,207
4207,DATA_CANVAS_TS_REPORTING,BASE TABLE,ENGAGEMENT_ID,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR,208
4208,DATA_CANVAS_TS_REPORTING,BASE TABLE,CANVAS_ID,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR,208
4209,DATA_CANVAS_TS_REPORTING,BASE TABLE,REQUESTED_BY,VARCHAR(50),COLUMN,N,CPS_BIA_BR,208
4210,DATA_CANVAS_TS_REPORTING,BASE TABLE,REQUESTED_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_BIA_BR,208
4211,DATA_CANVAS_TS_REPORTING,BASE TABLE,REQUEST_ID,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR,208
4212,DATA_CANVAS_TS_REPORTING,BASE TABLE,ACTION,VARCHAR(50),COLUMN,N,CPS_BIA_BR,208
4213,DATA_CANVAS_TS_REPORTING,BASE TABLE,STATUS,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR,208
4214,DATA_CANVAS_TS_REPORTING,BASE TABLE,TS_PINBOARD_URL,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR,208
4215,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,LICENSE_FEATURE,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4216,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,LICENSE_FEATURE_UNIQUE_IDENTIFIER,VARCHAR(128),COLUMN,N,CPS_DSCI_STG,209
4217,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,LICENSE_USED_CONSUMPTION,FLOAT,COLUMN,N,CPS_DSCI_STG,209
4218,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,LICENSE_CONSUMPTION_DATE,TIMESTAMP_NTZ(7),COLUMN,N,CPS_DSCI_STG,209
4219,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,LICENSE_CONSUMPTION_USER_EMAIL,VARCHAR(500),COLUMN,N,CPS_DSCI_STG,209
4220,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,LICENSE_SKU,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4221,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,SMART_ACCOUNT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_STG,209
4222,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,SMART_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4223,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,SMART_ACCOUNT_DOMAIN_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4224,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,DEVICE_IDENTIFIERS,VARCHAR(2000),COLUMN,N,CPS_DSCI_STG,209
4225,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,HOST_ID,VARCHAR(2000),COLUMN,N,CPS_DSCI_STG,209
4226,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,UDI_PID,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4227,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,SUVI,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4228,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,HOST_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4229,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,DEVICE_PRODUCT_NUMBER,VARCHAR(255),COLUMN,N,CPS_DSCI_STG,209
4230,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_GU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_STG,209
4231,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_STG,209
4232,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_SITE_USE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_STG,209
4233,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_PARTY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_STG,209
4234,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_ADDRESS,VARCHAR(1001),COLUMN,N,CPS_DSCI_STG,209
4235,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_CITY,VARCHAR(500),COLUMN,N,CPS_DSCI_STG,209
4236,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_AT_COUNTRY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_STG,209
4237,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,CONSUMPTION_SOURCE_SYSTEM,VARCHAR(60),COLUMN,N,CPS_DSCI_STG,209
4238,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,REQUEST_TYPE,VARCHAR(60),COLUMN,N,CPS_DSCI_STG,209
4239,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,CONSUMPTION_SOURCE_REF_ID,VARCHAR(128),COLUMN,N,CPS_DSCI_STG,209
4240,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTALL_GU_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_STG,209
4241,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,END_OF_SOFTWARE_MAINTENANCE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_STG,209
4242,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,PRE_INSTALL_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_STG,209
4243,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_STG,209
4244,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,PRODUCT_FAMILY,VARCHAR(40),COLUMN,N,CPS_DSCI_STG,209
4245,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,ARCHITECTURE_GROUP,VARCHAR(640),COLUMN,N,CPS_DSCI_STG,209
4246,STG_CPS_LICENSE_CONSUMPTIONS_CSD,BASE TABLE,SUB_ARCHITECTURE_GROUP,VARCHAR(640),COLUMN,N,CPS_DSCI_STG,209
