View_Name,View_Column,Column_Type,Source_Table,Source_Column,Expression_Type
BV_SERVICE_QUOTE_LINE,SERVICE_ORDER_HOLD_RELEASE_DT,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SERVICE_ORDER_HOLD_RELEASE_DT,
BV_SERVICE_QUOTE_LINE,SERVICE_ORDER_BOOKED_DT,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SERVICE_ORDER_BOOKED_DT,
BV_SERVICE_QUOTE_LINE,EP_Q2O_LINE_ID_INT,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EP_Q2O_LINE_ID_INT,
BV_SERVICE_QUOTE_LINE,MULTINATIONAL_QUOTE_FLG,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,MULTINATIONAL_QUOTE_FLG,
BV_SERVICE_QUOTE_LINE,SALES_ORDER_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SALES_ORDER_KEY,
BV_SERVICE_QUOTE_LINE,SERVICE_CONTRACT_CD,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SERVICE_CONTRACT_CD,
BV_SERVICE_QUOTE_LINE,PRR_SVC_CNTRCT_LN_TEC_SVCS_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,PRR_SVC_CNTRCT_LN_TEC_SVCS_KEY,
BV_SERVICE_QUOTE_LINE,PRODUCT_AUTHORIZATION_KEY_NUM,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,PRODUCT_AUTHORIZATION_KEY_NUM,
BV_SERVICE_QUOTE_LINE,PRIOR_SVC_CNTRCT_STATUS_CD,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,PRIOR_SVC_CNTRCT_STATUS_CD,
BV_SERVICE_QUOTE_LINE,PRIOR_SVC_CNTRCT_LN_STATUS_CD,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,PRIOR_SVC_CNTRCT_LN_STATUS_CD,
BV_SERVICE_QUOTE_LINE,SVC_QUOTE_LN_EXTD_LOCAL_PRICE,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SVC_QUOTE_LN_EXTD_LOCAL_PRICE,
BV_SERVICE_QUOTE_LINE,ERSATZ_SERIAL_NUM,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,ERSATZ_SERIAL_NUM,
BV_SERVICE_QUOTE_LINE,CUST_STATED_ITEM_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,CUST_STATED_ITEM_KEY,
BV_SERVICE_QUOTE_LINE,SRC_ERP_CUST_ACCT_LOC_USE_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SRC_ERP_CUST_ACCT_LOC_USE_KEY,
BV_SERVICE_QUOTE_LINE,TRGT_ERP_CUST_ACCT_LOC_USE_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,TRGT_ERP_CUST_ACCT_LOC_USE_KEY,
BV_SERVICE_QUOTE_LINE,DISCOUNT_TYPE_CD,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,DISCOUNT_TYPE_CD,
BV_SERVICE_QUOTE_LINE,DISCOUNT_PCT,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,DISCOUNT_PCT,
BV_SERVICE_QUOTE_LINE,SALES_ORDER_LINE_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SALES_ORDER_LINE_KEY,
BV_SERVICE_QUOTE_LINE,SALES_MOTION_CD,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SALES_MOTION_CD,
BV_SERVICE_QUOTE_LINE,SALES_MOTION_CONTEXT_CD,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SALES_MOTION_CONTEXT_CD,
BV_SERVICE_QUOTE_LINE,SRVC_LVL_SRVC_PRDT_KEY,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SRVC_LVL_SRVC_PRDT_KEY,
BV_SERVICE_QUOTE_LINE,SQ_LN_NET_TTL_PRC_USD_AMT,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,SQ_LN_NET_TTL_PRC_USD_AMT,
BV_SERVICE_QUOTE_LINE,BK_PREVIOUS_SVC_CONTRACT_NUM,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,BK_PREVIOUS_SVC_CONTRACT_NUM,
BV_SERVICE_QUOTE_LINE,PRORATED_LIST_PRICE_LOCAL_AMT,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,PRORATED_LIST_PRICE_LOCAL_AMT,
BV_SERVICE_QUOTE_LINE,DV_PRICING_SKU_ID,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,DV_PRICING_SKU_ID,
BV_SERVICE_QUOTE_LINE,EDWSF_BATCH_ID,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EDWSF_BATCH_ID,
BV_SERVICE_QUOTE_LINE,EDWSF_CREATE_DTM,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EDWSF_CREATE_DTM,
BV_SERVICE_QUOTE_LINE,EDWSF_CREATE_USER,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EDWSF_CREATE_USER,
BV_SERVICE_QUOTE_LINE,EDWSF_UPDATE_DTM,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EDWSF_UPDATE_DTM,
BV_SERVICE_QUOTE_LINE,EDWSF_UPDATE_USER,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EDWSF_UPDATE_USER,
BV_SERVICE_QUOTE_LINE,EDWSF_SOURCE_DELETED_FLAG,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,EDWSF_SOURCE_DELETED_FLAG,
BV_SERVICE_QUOTE_LINE,BK_PRICE_LIST_NAME,DIRECT,CPS_DSCI_EBV.BV_SERVICE_QUOTE_LINE,BK_PRICE_LIST_NAME,
BV_SALES_ORDER_TV,SALES_ORDER_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SALES_ORDER_KEY,
BV_SALES_ORDER_TV,BK_COMPANY_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_COMPANY_CODE,
BV_SALES_ORDER_TV,BK_SET_OF_BOOKS_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SET_OF_BOOKS_KEY,
BV_SALES_ORDER_TV,BK_SO_NUMBER_INT,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SO_NUMBER_INT,
BV_SALES_ORDER_TV,START_TV_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,START_TV_DATETIME,
BV_SALES_ORDER_TV,START_SSP_DATE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,START_SSP_DATE,
BV_SALES_ORDER_TV,END_TV_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,END_TV_DATETIME,
BV_SALES_ORDER_TV,END_SSP_DATE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,END_SSP_DATE,
BV_SALES_ORDER_TV,SHIPMENT_PRIORITY_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SHIPMENT_PRIORITY_CODE,
BV_SALES_ORDER_TV,PURCHASE_ORDER_TYPE_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PURCHASE_ORDER_TYPE_CODE,
BV_SALES_ORDER_TV,PURCHASE_ORDER_NUMBER,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PURCHASE_ORDER_NUMBER,
BV_SALES_ORDER_TV,ORDER_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORDER_DATETIME,
BV_SALES_ORDER_TV,ORACLE_BOOK_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORACLE_BOOK_DATETIME,
BV_SALES_ORDER_TV,TRANSACTIONAL_CURRENCY_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,TRANSACTIONAL_CURRENCY_CODE,
BV_SALES_ORDER_TV,INVOICING_DEFERRAL_EXPIR_DTM,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,INVOICING_DEFERRAL_EXPIR_DTM,
BV_SALES_ORDER_TV,EARLY_SHIP_ALLOWED_FLAG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EARLY_SHIP_ALLOWED_FLAG,
BV_SALES_ORDER_TV,PARTIAL_SHIPMENT_ALLOWED_FLAG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PARTIAL_SHIPMENT_ALLOWED_FLAG,
BV_SALES_ORDER_TV,SALES_ORDER_OPEN_FLAG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SALES_ORDER_OPEN_FLAG,
BV_SALES_ORDER_TV,CUSTOMER_SERVICE_REP_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,CUSTOMER_SERVICE_REP_NAME,
BV_SALES_ORDER_TV,PURCHASE_ORDER_DATE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PURCHASE_ORDER_DATE,
BV_SALES_ORDER_TV,FAX_RECEIVED_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,FAX_RECEIVED_DATETIME,
BV_SALES_ORDER_TV,COMPLETE_ORDER_RESULT_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,COMPLETE_ORDER_RESULT_CODE,
BV_SALES_ORDER_TV,SALES_ORDER_EXPIRATION_DTM,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SALES_ORDER_EXPIRATION_DTM,
BV_SALES_ORDER_TV,CUST_SVC_REP_TEAM_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,CUST_SVC_REP_TEAM_NAME,
BV_SALES_ORDER_TV,CONVERSION_TYPE_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,CONVERSION_TYPE_CODE,
BV_SALES_ORDER_TV,ORIGINAL_SYSTEM_REFERENCE_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORIGINAL_SYSTEM_REFERENCE_CODE,
BV_SALES_ORDER_TV,SUBMITTED_ON_WEB_BY_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SUBMITTED_ON_WEB_BY_NAME,
BV_SALES_ORDER_TV,RU_CISCO_BOOKED_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,RU_CISCO_BOOKED_DATETIME,
BV_SALES_ORDER_TV,BK_INV_ORG_NAME_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_INV_ORG_NAME_CODE,
BV_SALES_ORDER_TV,BK_DEAL_ID,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_DEAL_ID,
BV_SALES_ORDER_TV,BK_PRICE_LIST_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_PRICE_LIST_NAME,
BV_SALES_ORDER_TV,BK_SO_SOURCE_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SO_SOURCE_NAME,
BV_SALES_ORDER_TV,BK_ORDER_TYPE_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_ORDER_TYPE_NAME,
BV_SALES_ORDER_TV,BK_FOB_POINT_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_FOB_POINT_CODE,
BV_SALES_ORDER_TV,BK_FREIGHT_TERMS_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_FREIGHT_TERMS_CODE,
BV_SALES_ORDER_TV,BK_SO_SRC_CRT_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SO_SRC_CRT_DATETIME,
BV_SALES_ORDER_TV,BK_SO_SRC_UPD_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SO_SRC_UPD_DATETIME,
BV_SALES_ORDER_TV,BK_SALES_CHANNEL_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SALES_CHANNEL_CODE,
BV_SALES_ORDER_TV,BK_SALES_CHANNEL_SOURCE_TYPE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_SALES_CHANNEL_SOURCE_TYPE,
BV_SALES_ORDER_TV,CISCO_BOOKED_STATUS_ROLE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,CISCO_BOOKED_STATUS_ROLE,
BV_SALES_ORDER_TV,SALES_ORDER_CATEGORY_TYPE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SALES_ORDER_CATEGORY_TYPE,
BV_SALES_ORDER_TV,SK_SALES_ORDER_HEADER_ID_INT,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SK_SALES_ORDER_HEADER_ID_INT,
BV_SALES_ORDER_TV,SS_CODE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SS_CODE,
BV_SALES_ORDER_TV,CANCELLED_FLAG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,CANCELLED_FLAG,
BV_SALES_ORDER_TV,PRICING_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PRICING_DATETIME,
BV_SALES_ORDER_TV,SHIP_TO_CUSTOMER_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SHIP_TO_CUSTOMER_KEY,
BV_SALES_ORDER_TV,BILL_TO_CUSTOMER_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BILL_TO_CUSTOMER_KEY,
BV_SALES_ORDER_TV,SOLD_TO_CUSTOMER_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SOLD_TO_CUSTOMER_KEY,
BV_SALES_ORDER_TV,RU_BK_ORIG_SALES_ORDER_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,RU_BK_ORIG_SALES_ORDER_KEY,
BV_SALES_ORDER_TV,EDW_CREATE_USER,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDW_CREATE_USER,
BV_SALES_ORDER_TV,EDW_UPDATE_USER,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDW_UPDATE_USER,
BV_SALES_ORDER_TV,EDW_CREATE_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDW_CREATE_DATETIME,
BV_SALES_ORDER_TV,EDW_UPDATE_DATETIME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDW_UPDATE_DATETIME,
BV_SALES_ORDER_TV,ORDER_CYCLE_STATUS_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORDER_CYCLE_STATUS_CD,
BV_SALES_ORDER_TV,SO_CREATED_BY_ERP_USER_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SO_CREATED_BY_ERP_USER_NAME,
BV_SALES_ORDER_TV,SO_MODIFIED_BY_ERP_USER_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SO_MODIFIED_BY_ERP_USER_NAME,
BV_SALES_ORDER_TV,CUSTOMER_ACCEPTANCE_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,CUSTOMER_ACCEPTANCE_FLG,
BV_SALES_ORDER_TV,SALES_ORDER_PROGRAM_TYPE_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SALES_ORDER_PROGRAM_TYPE_NAME,
BV_SALES_ORDER_TV,ORIGINATED_QTC_VIA_CG1_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORIGINATED_QTC_VIA_CG1_FLG,
BV_SALES_ORDER_TV,XCAT_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,XCAT_FLG,
BV_SALES_ORDER_TV,MIGRATION_TRX_SRC_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,MIGRATION_TRX_SRC_CD,
BV_SALES_ORDER_TV,SK_OPL_HEADER_ID_INT,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SK_OPL_HEADER_ID_INT,
BV_SALES_ORDER_TV,SK_SBP_ORDER_ID_INT,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SK_SBP_ORDER_ID_INT,
BV_SALES_ORDER_TV,BK_WEB_ORDER_ID,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_WEB_ORDER_ID,
BV_SALES_ORDER_TV,ORDER_SOURCE_APPLCTN_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORDER_SOURCE_APPLCTN_NAME,
BV_SALES_ORDER_TV,ACCOUNT_TYPE_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ACCOUNT_TYPE_CD,
BV_SALES_ORDER_TV,BILL_TO_PARTNER_SITE_PARTY_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BILL_TO_PARTNER_SITE_PARTY_KEY,
BV_SALES_ORDER_TV,SUMMARY_ORDER_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SUMMARY_ORDER_FLG,
BV_SALES_ORDER_TV,SUMMARY_ORDER_TYPE_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SUMMARY_ORDER_TYPE_NAME,
BV_SALES_ORDER_TV,ACQUISITION_ORDER_ORIGIN_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ACQUISITION_ORDER_ORIGIN_CD,
BV_SALES_ORDER_TV,ACQUISITION_ROLE,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ACQUISITION_ROLE,
BV_SALES_ORDER_TV,MIGRATED_ORDER_OFFER_TYPE_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,MIGRATED_ORDER_OFFER_TYPE_CD,
BV_SALES_ORDER_TV,ACQUISTION_OPPORTUNITY_ID,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ACQUISTION_OPPORTUNITY_ID,
BV_SALES_ORDER_TV,ACQUISITION_CAPTURE_ID,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ACQUISITION_CAPTURE_ID,
BV_SALES_ORDER_TV,EDWSF_BATCH_ID,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDWSF_BATCH_ID,
BV_SALES_ORDER_TV,EDWSF_CREATE_DTM,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDWSF_CREATE_DTM,
BV_SALES_ORDER_TV,EDWSF_CREATE_USER,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDWSF_CREATE_USER,
BV_SALES_ORDER_TV,EDWSF_UPDATE_DTM,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDWSF_UPDATE_DTM,
BV_SALES_ORDER_TV,EDWSF_UPDATE_USER,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDWSF_UPDATE_USER,
BV_SALES_ORDER_TV,EDWSF_SOURCE_DELETED_FLAG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EDWSF_SOURCE_DELETED_FLAG,
BV_SALES_ORDER_TV,BK_WIPS_ORIGINATOR_ID_INT,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BK_WIPS_ORIGINATOR_ID_INT,
BV_SALES_ORDER_TV,DISTRI_EXTERNAL_SO_NUM,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,DISTRI_EXTERNAL_SO_NUM,
BV_SALES_ORDER_TV,SOLD_FOR_NET_PRICE_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,SOLD_FOR_NET_PRICE_FLG,
BV_SALES_ORDER_TV,PARTNER_BILL_TO_CUST_PRTY_KEY,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PARTNER_BILL_TO_CUST_PRTY_KEY,
BV_SALES_ORDER_TV,ORDER_ORIGIN_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,ORDER_ORIGIN_CD,
BV_SALES_ORDER_TV,MASTER_AGENT_BE_GEO_ID_INT,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,MASTER_AGENT_BE_GEO_ID_INT,
BV_SALES_ORDER_TV,EXTERNAL_SUB_AGENT_ID,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,EXTERNAL_SUB_AGENT_ID,
BV_SALES_ORDER_TV,BILLING_SCHEDULE_TYPE_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BILLING_SCHEDULE_TYPE_NAME,
BV_SALES_ORDER_TV,BILLING_TERM_NAME,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,BILLING_TERM_NAME,
BV_SALES_ORDER_TV,FLEX_UP_AUTO_TRANS_FLOW_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,FLEX_UP_AUTO_TRANS_FLOW_CD,
BV_SALES_ORDER_TV,DV_CONFIGURATION_TYPE_CD,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,DV_CONFIGURATION_TYPE_CD,
BV_SALES_ORDER_TV,AUTO_RENEWAL_ELIGIBLE_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,AUTO_RENEWAL_ELIGIBLE_FLG,
BV_SALES_ORDER_TV,PERD_BLNG_INVC_SCHD_CREATD_FLG,DIRECT,CPS_DSCI_EBV.BV_SALES_ORDER_TV,PERD_BLNG_INVC_SCHD_CREATD_FLG,
BV_SALES_ORDER_LINE,SALES_ORDER_LINE_KEY,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,SALES_ORDER_LINE_KEY,
BV_SALES_ORDER_LINE,BK_COMPANY_CODE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_COMPANY_CODE,
BV_SALES_ORDER_LINE,BK_SET_OF_BOOKS_KEY,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_SET_OF_BOOKS_KEY,
BV_SALES_ORDER_LINE,BK_SO_NUMBER_INT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_SO_NUMBER_INT,
BV_SALES_ORDER_LINE,BK_SO_LINE_NUMBER_INT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_SO_LINE_NUMBER_INT,
BV_SALES_ORDER_LINE,BK_SHIPMENT_LOT_NUMBER_INT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_SHIPMENT_LOT_NUMBER_INT,
BV_SALES_ORDER_LINE,BK_OPTION_NUMBER_INT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_OPTION_NUMBER_INT,
BV_SALES_ORDER_LINE,BK_SHIP_FROM_INV_ORG_NAME_CODE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BK_SHIP_FROM_INV_ORG_NAME_CODE,
BV_SALES_ORDER_LINE,START_TV_DATETIME,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,START_TV_DATETIME,
BV_SALES_ORDER_LINE,START_SSP_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,START_SSP_DATE,
BV_SALES_ORDER_LINE,END_TV_DATETIME,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,END_TV_DATETIME,
BV_SALES_ORDER_LINE,END_SSP_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,END_SSP_DATE,
BV_SALES_ORDER_LINE,BOOKINGS_PERCENT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,BOOKINGS_PERCENT,
BV_SALES_ORDER_LINE,ORDER_QUANTITY,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,ORDER_QUANTITY,
BV_SALES_ORDER_LINE,UNIT_SALE_PRICE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,UNIT_SALE_PRICE,
BV_SALES_ORDER_LINE,UNIT_LIST_PRICE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,UNIT_LIST_PRICE,
BV_SALES_ORDER_LINE,UNIT_TRADE_IN_USD_AMOUNT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,UNIT_TRADE_IN_USD_AMOUNT,
BV_SALES_ORDER_LINE,REVENUE_TYPE_CODE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,REVENUE_TYPE_CODE,
BV_SALES_ORDER_LINE,ITEM_TYPE_CODE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,ITEM_TYPE_CODE,
BV_SALES_ORDER_LINE,CISCO_BOOKED_DATETIME,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,CISCO_BOOKED_DATETIME,
BV_SALES_ORDER_LINE,CISCO_BOOKED_STATUS_CODE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,CISCO_BOOKED_STATUS_CODE,
BV_SALES_ORDER_LINE,SHIPPED_QUANTITY,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,SHIPPED_QUANTITY,
BV_SALES_ORDER_LINE,SO_LINE_CLOSED_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,SO_LINE_CLOSED_DATE,
BV_SALES_ORDER_LINE,ERP_SHIP_TO_CONTACT_ID_INT,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,ERP_SHIP_TO_CONTACT_ID_INT,
BV_SALES_ORDER_LINE,SO_LINE_OPEN_FLAG,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,SO_LINE_OPEN_FLAG,
BV_SALES_ORDER_LINE,SCHEDULED_SHIP_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,SCHEDULED_SHIP_DATE,
BV_SALES_ORDER_LINE,CUST_REQUESTED_SHIPMENT_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,CUST_REQUESTED_SHIPMENT_DATE,
BV_SALES_ORDER_LINE,PROMISED_TO_CUST_SHIPMENT_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,PROMISED_TO_CUST_SHIPMENT_DATE,
BV_SALES_ORDER_LINE,CUST_SHIPMENT_RECOMMIT_DATE,DIRECT,CPS_DB.CPS_DSCI_EBV.BV_SALES_ORDER_LINE,CUST_SHIPMENT_RECOMMIT_DATE,
